customer_tweet_id,customer_message,support_tweet_id,support_response,created_at,historical_intent
544517,@Uber_Support Can’t find the trip ID! Where can I find that? It’s not mentioned in the trip details!,544520,@246520 Happy to help! Send us a DM with your email address and our team will follow up.,Sat Dec 02 18:00:31 +0000 2017,trip_issue
2560481,@Uber_Support Point is bigger than that. App shouldn’t charge me when I cancel after getting paired with driver who is further than the initial estimate.,2560483,@726748 We can definitely take a closer look! Please send us a DM of the email address connected to your account so we can further assist.,Fri Nov 17 01:49:35 +0000 2017,driver_issue
1019809,@Uber_Support I lost my phone in the ride last night. I don't have my password and to reset it you send and sms to my phone. WTF,1019807,"@361299 Hello, Jake. We've gone ahead and followed up with you regarding this matter.",Sat Oct 14 14:02:00 +0000 2017,account_access_issue
2549569,@Uber_Support Hi tried that and it’s not working !!!,2549571,@724397 Happy to take a closer look! Send us a DM with your email address and additional details so we can connect.,Mon Oct 30 14:37:06 +0000 2017,app_or_technical_issue
470926,@Uber_Support I can't access my account on my new phone,470924,@227119 Here to help. Send us a note at https://t.co/epjfBJjd4q so our team can connect.,Fri Dec 01 08:17:41 +0000 2017,account_access_issue
2882288,"@Uber_Support Hello, I ordered from you yesterday and my order never turned up even though it said it was delivered. I've contacted you through the app and haven't heard anything back",2882287,@206405 We're here to help! Send us a DM with your email address so we can connect.,Tue Nov 28 09:34:02 +0000 2017,uber_eats_issue
277495,@Uber_Support I followed that link. It doesn’t say it isn’t available in the Philippines. In fact it gives info all about Uber in the Philippines,277493,"@182289 For a specific concern, please write us a note at https://t.co/balq3Eyso6 and a member from our team will follow up with you.",Mon Oct 30 19:13:41 +0000 2017,other_support_issue
858045,"@Uber_Support my account: 8473378438, __email__; trying to add new account for Ryan Jin, (224) 515-0006, __email__",858047,"@323758 Hey, Jack, please have the account holder connect with us by visiting https://t.co/WvFcM6aFYx so that we can assist further.",Fri Oct 20 16:56:10 +0000 2017,account_access_issue
1068954,@Uber_Support Poor @115873 customer service sending out form letters instead of addressing the issue. C.S. not interested in solving the problem. Hi @115879,1068956,@372252 So sorry about that! Send us a DM with your email address so we can connect right away.,Tue Oct 24 14:23:27 +0000 2017,other_support_issue
703116,@Uber_Support I️ can’t even login though cause I️t sends me a 4 digit code to my phone which is off and it’s a non iPhone message 😩,703118,@287962 So sorry about that! Send us a DM with your email address so we can connect right away.,Thu Nov 23 17:58:40 +0000 2017,account_access_issue
2465744,@Uber_Support My uber eats is missing half of the order. how do we get the rest of the order delivered ?,2465743,@705609 Here to help! Send us a note here; https://t.co/ZFaWy0Lkdu and our team will be able to help.,Sun Oct 29 19:29:46 +0000 2017,uber_eats_issue
2356906,@115873 I can’t find your number to contact an office in Houston. Please #SENDHELP,2356905,@680860 Here to help! Send us a note at https://t.co/FF2YGTGjuA so our team can connect.,Mon Nov 13 19:43:18 +0000 2017,other_support_issue
324736,@134365 @Uber_Support So my mum just told me that those people who were running were just kids under 18 trying not to get caught breaking curfew.,324735,"@193365 Hello, Jason. Please send us a message with details here: https://t.co/biBCTHpjMe so we can follow up.",Sat Oct 07 15:02:16 +0000 2017,other_support_issue
1327103,@115873  sends me coupon codes but not able to apply them. Why send then? Happening for months. High time.Make up your mind guyz.@Uber_Support https://t.co/c5MarFoPCt,1327100,"@378447 Hi there! We're here to help. Send us a note here, https://t.co/lqVgKo4ZO3 and so our team will assist.",Fri Oct 27 10:57:31 +0000 2017,app_or_technical_issue
759144,@Uber_Support Already did that. Waiting for a response. Twittter is quicker. I'd like a phone # to call. I want this resolved asap,759147,@301394 Happy to help. Can you DM us your email address associated with your Uber account so we can follow up?,Wed Oct 11 19:56:59 +0000 2017,other_support_issue
2799498,"@Uber_Support But it’s not a transaction. It’s more like it’s not letting me request a ride, you sent me a link for an unknown transaction",2799497,@459105 Please drop us a note at https://t.co/hr88X1ZGuG and a member of our team will follow up. Thanks for your patience!,Tue Nov 21 23:52:41 +0000 2017,trip_issue
2274275,@Uber_Support I already did that.,2274277,@661516 We can definitely take a look! Send us a DM with your email address so we can follow up.,Sat Nov 11 03:27:40 +0000 2017,other_support_issue
754664,@115873 I keep getting confirmation codes this morning from 827-222 but I haven't ordered an Uber…Can someone be using the same phone# as me?,754663,"@300402 We can definitely take a closer look! Contact us here; https://t.co/kGIXas5Cxg , so we can help.",Wed Oct 11 15:15:59 +0000 2017,uber_eats_issue
219940,i think my @115873 driver is drunk ...,219939,@168445 We take this very seriously. Please send us your email address so we can connect ASAP.,Thu Oct 05 03:24:17 +0000 2017,driver_issue
74888,@115873 @Uber_Support @1143 @120781 @Uber_Support no number to call at your customer care. Is that how you provide support?,74887,"@132757 At this moment, we don't offer phone support for these issues. We're sorry for any inconvenience. Please visit this link at https://t.co/biBCTHpjMe and our team will be in touch.",Thu Nov 30 11:03:15 +0000 2017,other_support_issue
2053778,jokes. what horrible service @115877 https://t.co/0yGjFqyDU9,2053777,"@607402 Hi Anna, have you connected with our in app/live EATS team just yet? If not, please DM us your email address and details, we'll follow up.",Fri Oct 06 00:43:21 +0000 2017,other_support_issue
1853354,@115877 And now this order was cancelled as well...,1853352,"@554589 Hi Jesper, have you connected with our in app/live EATS team just yet? If not, please DM us your email address and order details.",Thu Oct 19 02:34:28 +0000 2017,cancellation_issue
510448,"@Uber_Support I remember your support used to be friendly, human at least now all pre written responses.",510446,@237274 Hi there! Is there anything we can assist you with?,Fri Dec 01 22:44:29 +0000 2017,other_support_issue
939441,@115877 I don't want to pay for cold food. 30 mins ETA?!? https://t.co/HyNFYFAXJz,939439,"@133017 We're sorry to hear this was your experience. Send us a note here, https://t.co/jP6giifgNM, and our team will be in touch.",Sat Nov 25 16:47:50 +0000 2017,uber_eats_issue
2490912,"@Uber_Support I am gonna write to your CEO about this harrassment, wait",2490910,@233329 The cancellation fee has been refunded. Please connect with us at the link previously provided if you need further assistance.,Wed Nov 15 17:20:18 +0000 2017,other_support_issue
1537042,How dare you @115873 charge £5 for one of your unprofessional drivers who cancelled after not meeting at the agreed meeting point. I do not want a credit just my money back.,1537040,@476546 Here to help! Send us a note at; https://t.co/h840Iouehc so we can assist.,Sat Nov 04 00:55:00 +0000 2017,cancellation_issue
1766464,"@Uber_Support I'm very upset, your driver is a misogynist, I already send you the video, tank you",1766462,"@531208 Hey, Paulo. We are sorry to hear this. We do see that you are in correspondence with our team in support. Please continue to follow up there",Tue Oct 17 04:26:49 +0000 2017,driver_issue
114553,"@115873 Already did, and was met with poor customer service. Likely won’t use this ride sharing service again.",122377,"@141470 Hello, Cristina. It appears that our team has followed up with you via email regarding this matter. If you have further questions or concerns, please reply to the email thread and we'll be sure to follow up with you.",Fri Nov 24 00:17:11 +0000 2017,trip_issue
1666385,@Uber_Support where can i get an uber eats bag from? And why dont u supply then to us anymore?,1666384,@507649 Happy to follow up! https://t.co/1Nn5guFESc so we can connect.,Sun Nov 26 04:27:17 +0000 2017,uber_eats_issue
64277,@115873 in #delhi is ridiculously unpunctual &amp; unprofessional. Multiple late arrivals &amp; even a cancellation after waiting.,64276,@130746 We're here to help! Send us a note via https://t.co/593jusCquh so our team can connect.,Thu Nov 30 08:22:43 +0000 2017,cancellation_issue
2366477,@115873 I signed up to be a driver weeks ago. My background check came back good. I have heard nothing and cannot find a number to call anywhere on the app or your website. Help.,2366476,"@683133 At this moment, we don't offer phone support for these issues. We're sorry for any inconvenience. Send us a note at https://t.co/uRjsQ64qLY so our team can connect.",Mon Nov 13 22:40:32 +0000 2017,app_or_technical_issue
2145868,@Uber_Support also told me I️ could not reply to the email it sent me. I️ got ripped off.,2145867,@630835 Happy to take a closer look! Send us a DM with your email address so we can follow up.,Wed Nov 08 23:40:39 +0000 2017,other_support_issue
2961987,Hey @115873 can I get the ride pass too? :(,2961986,"@817376 Hi, Eugene! Please visit; https://t.co/3h8wdQ4EJK for more info. Please let us know if you have any other questions or concerns.",Wed Nov 29 20:48:25 +0000 2017,trip_issue
728154,@115873 How come I'm being charged in full for trips I/Uber ended up cancelling?,728153,@293463 Thanks for reaching out. We'll get this sorted out! Please send us a note through https://t.co/QsI1vsvcif so we can help.,Wed Oct 11 04:43:59 +0000 2017,fare_or_charge_issue
2652793,@115877 your android app is worthless...I couldn't make payment by any means... Don't you guys test d app before releasing it,2652792,@748121 Here to help! Send us a DM with your email address so we can connect.,Sun Nov 19 07:39:04 +0000 2017,payment_issue
1805530,I got extremely sick tonight from an (incorrect) order @115877 and was told that essentially nothing could be done about it. Is this true?,1805529,@542498 Sorry to hear that! Please DM us the email linked to your Uber account so we can look into this further for you. https://t.co/sd7yH5jmbJ,Sun Oct 15 09:57:16 +0000 2017,uber_eats_issue
325539,@193553 @115877 HALP,325538,"@193552 We're here to help, Al! Please send us a DM so we can connect.  https://t.co/sd7yH5jmbJ",Sat Oct 07 13:51:22 +0000 2017,other_support_issue
1335324,@Uber_Support Did that already from the app....NO USE,1335326,@431503 We apologize for the trouble! Send us a DM with your email address and we'll connect.,Fri Oct 27 14:10:44 +0000 2017,app_or_technical_issue
2362708,Had 3 consecutive @115873 drivers cancel on me so not only did I wait forever but I had to get an expensive one in the end. Annoyed,2362707,@677949 Here to help! Send us a note here; https://t.co/e8HVorX5rh and our team will be able to assist.,Sun Oct 29 07:22:23 +0000 2017,driver_issue
2498511,"Officially uninstalling #ubereats. Tried a few times and i always end up with wrong order and soggy food, &amp; customer service that won’t fix",2498510,"@712918 Hey, Travis. Please DM us your email and order details so we can look into this for you.",Mon Oct 30 02:19:06 +0000 2017,uber_eats_issue
351187,@115873 @Uber_Support I am outraged that I was charged for a cancelled ride that I never received. Your driver never showed up!,351186,@199550 Please report this at https://t.co/QsI1vsvcif with more information so we can assist further.,Sun Oct 08 10:33:20 +0000 2017,cancellation_issue
1693885,@Uber_Support This time please give better response without all those canned texts,1693887,"@498087 Thanks for reaching out, Hasan! We can see that a member of our team has followed up with a valid response via in-app. Please refer there.",Mon Nov 06 18:33:11 +0000 2017,other_support_issue
2494941,@Uber_Support My DM won't send. Please help! I don't know where else to reach with this issue I had a few days ago. Thanks.,2494940,@712099 Here to help. Send us a note at https://t.co/zUe0dj6yoX so our team can connect.,Mon Oct 30 00:06:17 +0000 2017,other_support_issue
1118283,"Really @115873, you're sending me unsolicited ads by sms to the number in my account now? Want me to delete that account or what's the idea?",1118282,"@383869 Here to help, Sandro! Send us a note here, https://t.co/fyn3pRpCG3, and our team will follow up.",Sun Oct 15 12:40:01 +0000 2017,account_access_issue
